game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777465,Miami Marlins,Philadelphia Phillies,8.0,Over,,,,,,,,,,,,,,,,,,,,
777464,Detroit Tigers,Pittsburgh Pirates,7.0,Over,,,,,,,,,,,,,,,,,,,,
777453,Seattle Mariners,Boston Red Sox,6.5,Under,Jarren Duran,Abraham Toro,Roman Anthony,Romy Gonzalez,Marcelo Mayer,Trevor Story,David Hamilton,Kristian Campbell,Connor Wong,Dylan Moore,Julio Rodríguez,Cal Raleigh,Jorge Polanco,Randy Arozarena,Mitch Garver,Donovan Solano,Ben Williamson,Miles Mastrobuoni,Garrett Crochet,Luis Castillo
777466,New York Yankees,Los Angeles Angels,9.5,Over,,,,,,,,,,,,,,,,,,,,
777461,Washington Nationals,Colorado Rockies,9.0,Under,Tyler Freeman,Kyle Farmer,Jordan Beck,Michael Toglia,Brenton Doyle,Orlando Arcia,Sam Hilliard,Ryan Ritter,Braxton Fulford,,,,,,,,,,Germán Márquez,
777462,Toronto Blue Jays,Arizona Diamondbacks,9.0,Under,Ketel Marte,Corbin Carroll,Lourdes Gurriel Jr.,Eugenio Suárez,Josh Naylor,Randal Grichuk,Geraldo Perdomo,Tim Tawa,Jose Herrera,,,,,,,,,,Eduardo Rodriguez,
777470,Atlanta Braves,New York Mets,8.5,Under,,,,,,,,,,,,,,,,,,,,
777474,Cincinnati Reds,Minnesota Twins,9.0,Over,,,,,,,,,,,,,,,,,,,,
777463,Tampa Bay Rays,Baltimore Orioles,9.0,Over,,,,,,,,,,,,,,,,,,,,
777458,Chicago White Sox,St. Louis Cardinals,8.5,Over,,,,,,,,,,,,,,,,,,,,
777460,Texas Rangers,Kansas City Royals,8.0,Over,,,,,,,,,,,,,,,,,,,,
777459,Chicago Cubs,Milwaukee Brewers,8.0,Over,,,,,,,,,,,,,,,,,,,,
777454,San Francisco Giants,Cleveland Guardians,7.5,Over,,,,,,,,,,,,,,,,,,,,
777456,Athletics,Houston Astros,9.5,Over,,,,,,,,,,,,,,,,,,,,
777457,Los Angeles Dodgers,San Diego Padres,9.5,Under,,,,,,,,,,,,,,,,,,,,
