,Name,Tm,mlbID,key_bbref
503,Randal Grichuk,"Arizona,Colorado,Los Angeles,Toronto",545341,grichra01
504,Trent Grisham,"New York,San Diego",663757,grishtr01
505,Vaughn Grissom,"Atlanta,Boston",687093,grissva01
506,Jordan Groshans,Miami,677954,groshjo01
507,Robbie Grossman,"Atlanta,Chicago,Detroit,Texas",543257,grossro01
508,Robert Gsellman,New York,607229,gsellro01
509,Javy Guerra,Washington,457915,guerrja01
510,Javy Guerra,San Diego,642770,guerrja02
511,Junior Guerra,Los Angeles,448855,guerrju02
512,Vladimir Guerrero Jr.,Toronto,665489,guerrvl02
513,Luis Guillorme,"Atlanta,Los Angeles,New York",641645,guilllu01
514,Lourdes Gurriel Jr.,"Arizona,Toronto",666971,gurrilo01
515,Yuli Gurriel,"Houston,Miami",493329,gourryu01
516,Taylor Gushue,Chicago,656494,gushuta01
517,Jandel Gustave,Milwaukee,594311,gustaja01
518,Dalton Guthrie,Philadelphia,656495,guthrda01
519,Kelvin Guti\xc3\xa9rrez,"Baltimore,Kansas City",642721,gutieke01
521,Vladimir Gutierrez,Cincinnati,661269,gutievl01
522,Ronald Guzm\xc3\xa1n,"New York,Texas",608597,guzmaro01
523,Eric Haase,"Cleveland,Detroit",606992,haaseer01
524,Jake Hager,"Arizona,New York",606993,hagerja01
525,Sam Haggerty,Seattle,664059,haggesa01
526,Darick Hall,Philadelphia,669742,hallda02
527,Billy Hamilton,"Chicago,Miami,Minnesota",571740,hamilbi02
528,Caleb Hamilton,"Boston,Minnesota",643348,hamilca01
529,David Hamilton,Boston,666152,hamilda03
530,J.D. Hammer,Philadelphia,670456,hammejd01
531,Garrett Hampson,"Colorado,Kansas City,Miami",641658,hampsga01
532,Mitch Haniger,"San Francisco,Seattle",571745,hanigmi01
533,Ian Happ,Chicago,664023,happia01
534,J.A. Happ,St. Louis,457918,happja01
535,Bryce Harper,Philadelphia,547180,harpebr03
536,Ryne Harper,Washington,607560,harpery01
537,Brett Harris,Oakland,695391,harribr02
538,Michael Harris II,Atlanta,671739,harrimi04
539,Josh Harrison,"Chicago,Oakland,Philadelphia,Washington",543281,harrijo05
540,Monte Harrison,"Los Angeles,Miami",656509,harrimo01
541,Matt Harvey,Baltimore,518774,harvema01
542,Adam Haseley,"Chicago,Philadelphia",656514,haselad01
543,Ke\'Bryan Hayes,Pittsburgh,663647,hayeske01
544,Austin Hays,Baltimore,669720,haysau01
545,Andrew Heaney,"Los Angeles,New York",571760,heanean01
547,Nick Heath,Arizona,670084,heathni01
548,Austin Hedges,"Cleveland,Pittsburgh,Texas",595978,hedgeau01
549,Jonah Heim,Texas,641680,heimjo01
550,Scott Heineman,Cincinnati,595981,heinesc01
551,Tyler Heineman,"Boston,Pittsburgh,Toronto",623168,heinety01
552,Heath Hembree,Cincinnati,592390,hembrhe01
553,Gunnar Henderson,Baltimore,683002,hendegu01
554,Kyle Hendricks,Chicago,543294,hendrky01
555,Liam Hendriks,Chicago,521230,hendrli01
556,Ryan Hendrix,Cincinnati,641682,hendrry01
557,Payton Henry,Miami,668721,henrypa01
558,David Hensley,Houston,682073,henslda01
559,Sam Hentges,Cleveland,656529,hentgsa01
560,Guillermo Heredia,Atlanta,628338,heredgu01
561,Michael Hermosillo,Chicago,641684,hermomi01
562,Darell Hernaiz,Oakland,687231,hernada04
563,Carlos Hern\xc3\xa1ndez,Kansas City,672578,hernaca04
564,C\xc3\xa9sar Hern\xc3\xa1ndez,"Chicago,Cleveland,Washington",514917,hernace02
565,Elier Hernandez,Texas,609274,hernael02
566,Elieser Hern\xc3\xa1ndez,Miami,622694,hernael01
567,Enrique Hern\xc3\xa1ndez,"Boston,Los Angeles",571771,hernaen02
568,Teoscar Hern\xc3\xa1ndez,"Los Angeles,Seattle,Toronto",606192,hernate01
569,Yadiel Hern\xc3\xa1ndez,Washington,628450,hernaya01
570,Yonny Hern\xc3\xa1ndez,"Arizona,Los Angeles,Texas",660634,hernayo02
571,Iv\xc3\xa1n Herrera,St. Louis,671056,herreiv01
573,Jos\xc3\xa9 Herrera,Arizona,645444,herrejo04
574,Od\xc3\xbabel Herrera,Philadelphia,546318,herreod01
575,David Hess,Miami,605276,hessda01
576,Jason Heyward,"Chicago,Los Angeles",518792,heywaja01
577,Brewer Hicklen,Kansas City,676551,hicklbr01
578,Aaron Hicks,"Baltimore,Los Angeles,New York",543305,hicksaa01
579,John Hicks,Texas,543308,hicksjo02
580,Kyle Higashioka,"New York,San Diego",543309,higasky01
581,P.J. Higgins,Chicago,664731,higgipj01
582,Derek Hill,"Detroit,Texas,Washington",656537,hillde01
583,Rich Hill,"New York,Tampa Bay",448179,hillri01
584,Sam Hilliard,"Atlanta,Colorado",656541,hillisa01
585,Keston Hiura,Milwaukee,669374,hiurake01
586,Nico Hoerner,Chicago,663538,hoernni01
587,Jeff Hoffman,Cincinnati,656546,hoffmje02
588,Bryan Holaday,Arizona,592407,holadbr01
589,Jackson Holliday,Baltimore,702616,hollija01
590,Jordan Holloway,Miami,656548,hollojo01
591,Clay Holmes,Pittsburgh,605280,holmecl01
592,Brock Holt,Texas,571788,holtbr01
593,TJ Hopkins,Cincinnati,686759,hopkitj01
594,Spencer Horwitz,Toronto,687462,horwisp01
595,Rhys Hoskins,"Milwaukee,Philadelphia",656555,hoskirh01
596,Eric Hosmer,"Boston,Chicago,San Diego",543333,hosmeer01
597,Tanner Houck,Boston,656557,houckta01
599,Adrian Houser,Milwaukee,605288,housead01
600,Spencer Howard,Philadelphia,675921,howarsp01
601,Jared Hoying,Toronto,592419,hoyinja01
602,Dakota Hudson,St. Louis,641712,hudsoda02
603,Sam Huff,Texas,669087,huffsa01
604,Cooper Hummel,"Arizona,Seattle",669450,hummeco01
605,Tommy Hunter,New York,488984,hunteto02
606,Scott Hurst,St. Louis,656568,hurstsc01
607,Jacob Hurtubise,Cincinnati,674441,hurtuja01
608,Drew Hutchison,Detroit,571800,hutchdr01
609,Andy Ib\xc3\xa1\xc3\xb1ez,"Detroit,Texas",628451,ibanean01
610,Jose Iglesias,"Boston,Colorado,Los Angeles",578428,iglesjo01
611,Ender Inciarte,"Atlanta,New York",542255,inciaen01
612,Jonathan India,Cincinnati,663697,indiajo01
613,Cole Irvin,Oakland,608344,irvinco01
614,Kyle Isbel,Kansas City,664728,isbelky01
615,Alex Jackson,"Atlanta,Miami,Milwaukee,Tampa Bay",656577,jacksal02
616,Andre Jackson,Los Angeles,656578,jacksan01
617,Drew Jackson,Oakland,623515,jacksdr01
618,Jay Jackson,San Francisco,543351,jacksja01
619,Travis Jankowski,"New York,Philadelphia,Seattle,Texas",608671,jankotr01
620,Danny Jansen,Toronto,643376,janseda01
621,Kenley Jansen,Los Angeles,445276,janseke01
622,Griffin Jax,Minnesota,643377,jaxgr01
623,Jon Jay,Los Angeles,445055,jayjo02
625,Ryan Jeffers,Minnesota,680777,jeffery01
626,Jake Jewell,Chicago,657228,jewelja01
627,Eloy Jim\xc3\xa9nez,Chicago,650391,jimenel02
628,Connor Joe,"Colorado,Pittsburgh",656582,joeco01
629,Bryce Johnson,San Francisco,669369,johnsbr03
630,Daniel Johnson,Cleveland,669288,johnsda07
631,JaCoby Jones,Detroit,592444,jonesja07
632,Jahmai Jones,"Baltimore,Milwaukee,New York",663330,jonesja08
633,Nate Jones,Los Angeles,518858,jonesna01
634,Nolan Jones,"Cleveland,Colorado",666134,jonesno01
635,Taylor Jones,Houston,622100,jonesta01
636,Matt Joyce,Philadelphia,459964,joycema01
637,Aaron Judge,New York,592450,judgeaa01
638,Edouard Julien,Minnesota,666397,julieed01
639,Corey Julks,"Chicago,Houston",667452,julksco01
640,Josh Jung,Texas,673962,jungjo01
641,Jakob Junis,Kansas City,596001,junisja01
642,Connor Kaiser,Colorado,663731,kaiseco01
643,James Kaprielian,Oakland,621076,kaprija01
644,Gosuke Katoh,Toronto,641741,katohgo01
645,Sean Kazmar Jr.,Atlanta,453527,kazmase01
646,Scott Kazmir,San Francisco,431148,kazmisc01
647,Colt Keith,Detroit,690993,keithco01
648,Jarred Kelenic,"Atlanta,Seattle",672284,kelenja01
649,Brad Keller,Kansas City,641745,kellebr01
651,Mitch Keller,Pittsburgh,656605,kellemi03
652,Carson Kelly,"Arizona,Detroit",608348,kellyca02
653,Joe Kelly,Los Angeles,523260,kellyjo05
654,Merrill Kelly,Arizona,518876,kellyme01
655,Tony Kemp,"Baltimore,Oakland",643393,kempto01
656,Buddy Kennedy,"Arizona,Detroit",671083,kennebu01
657,Max Kepler,Minnesota,596146,keplema01
658,Clayton Kershaw,Los Angeles,477132,kershcl01
659,Grae Kessinger,Houston,666197,kessigr01
660,Dallas Keuchel,Chicago,572971,keuchda01
661,Carter Kieboom,Washington,666198,kieboca01
662,Kevin Kiermaier,"Tampa Bay,Toronto",595281,kiermke01
663,Yusei Kikuchi,Seattle,579328,kikucyu01
664,Ha-Seong Kim,San Diego,673490,kimha01
665,Kwang Hyun Kim,St. Louis,547942,kimkw01
666,Craig Kimbrel,Chicago,518886,kimbrcr01
667,Isiah Kiner-Falefa,"New York,Texas,Toronto",643396,kineris01
668,John King,Texas,667463,kingjo01
669,Scott Kingery,Philadelphia,664068,kingesc01
670,Alex Kirilloff,Minnesota,666135,kirilal01
671,Alejandro Kirk,Toronto,672386,kirkal01
672,Patrick Kivlehan,San Diego,623182,kivlepa01
673,Heston Kjerstad,Baltimore,677008,kjershe01
674,Corey Kluber,New York,446372,klubeco01
675,Andrew Knapp,"Philadelphia,Pittsburgh,San Francisco,Seattle",595284,knappan01
677,Corey Knebel,Los Angeles,608349,knebeco01
678,Reiss Knehr,San Diego,663753,knehrre01
679,Andrew Knizner,"St. Louis,Texas",668800,kniznan01
680,Taylor Kohlwey,San Diego,670128,kohlwta01
681,Mark Kolozsvary,"Baltimore,Cincinnati",656627,kolozma01
682,Michael Kopech,Chicago,656629,kopecmi01
683,Pete Kozma,Oakland,518902,kozmape01
684,Max Kranick,Pittsburgh,668820,kranima01
685,Ryan Kreidler,Detroit,668952,kreidry01
686,Jason Krizan,San Francisco,607249,krizaja01
687,Jack Kruger,Los Angeles,667674,krugeja01
688,Chad Kuhl,Pittsburgh,641771,kuhlch01
689,Steven Kwan,Cleveland,680757,kwanst01
690,Tommy La Stella,"San Francisco,Seattle",600303,lasteto01
691,Tyler Ladendorf,Chicago,502285,ladenty01
692,Juan Lagares,Los Angeles,501571,lagarju01
693,Ryan LaMarre,New York,534606,lamarry01
694,Jake Lamb,"Chicago,Los Angeles,Seattle,Toronto",571875,lambja01
695,Peter Lambert,Colorado,663567,lambepe01
696,Dinelson Lamet,San Diego,659275,lametdi01
697,Shea Langeliers,Oakland,669127,langesh01
698,Wyatt Langford,Texas,694671,langfwy01
699,Trevor Larnach,Minnesota,663616,larnatr01
700,Jack Larsen,Seattle,677223,larseja01
701,Eric Lauer,Milwaukee,641778,lauerer01
703,Ram\xc3\xb3n Laureano,"Cleveland,Oakland",657656,laurera01
704,Ryan Lavarnway,Cleveland,543432,lavarry01
705,Bryan Lavastida,Cleveland,681526,lavasbr01
706,Jordan Lawlar,Arizona,691783,lawlajo01
707,Charles Leblanc,Miami,641779,leblach01
708,Wade LeBlanc,St. Louis,453281,leblawa01
709,Jung Hoo Lee,San Francisco,808982,leeju01
710,Khalil Lee,New York,666137,leekh01
711,Korey Lee,"Chicago,Houston",686676,leeko01
712,DJ LeMahieu,New York,518934,lemahdj01
713,Sandy Le\xc3\xb3n,"Cleveland,Miami,Minnesota,Texas",506702,leonsa01
714,Jon Lester,"St. Louis,Washington",452657,lestejo01
715,Josh Lester,"Baltimore,Detroit",623507,lestejo02
716,Kyle Lewis,"Arizona,Seattle",641786,lewisky01
717,Royce Lewis,Minnesota,668904,lewisro02
718,Domingo Leyba,"Arizona,Baltimore",642736,leybado01
719,Luis Liberato,San Diego,642451,liberlu01
720,Tzu-Wei Lin,Minnesota,624407,lintz02
721,Josh Lindblom,Milwaukee,458676,lindbjo01
722,Francisco Lindor,New York,596019,lindofr01
723,Andre Lipcius,Detroit,686531,lipcian01
724,Trey Lipscomb,Washington,702358,lipsctr01
725,Zack Littell,San Francisco,641793,litteza01
726,Jos\xc3\xa9 Lobat\xc3\xb3n,Chicago,446653,lobatjo01
727,Tim Locastro,"Arizona,New York",641796,locasti01
729,Nick Loftin,Kansas City,679845,loftini01
730,Sam Long,San Francisco,669674,longsa01
731,Shed Long Jr.,Seattle,643418,longsh01
732,Evan Longoria,"Arizona,San Francisco",446334,longoev01
733,Joey Loperfido,Houston,694388,loperjo01
734,Christian Lopes,Oakland,547173,lopesch01
735,Tim Lopes,Milwaukee,621005,lopesti01
736,Alejo L\xc3\xb3pez,Cincinnati,664670,lopezal03
737,Irving Lopez,St. Louis,676761,lopezir01
738,Jack L\xc3\xb3pez,Boston,605346,lopezja03
739,Jorge L\xc3\xb3pez,Baltimore,605347,lopezjo02
740,Nicky Lopez,"Atlanta,Chicago,Kansas City",670032,lopezni01
741,Otto Lopez,"Miami,Toronto",672640,lopezot01
742,Pablo L\xc3\xb3pez,Miami,641154,lopezpa01
743,Michael Lorenzen,Cincinnati,547179,lorenmi01
744,Brandon Lowe,Tampa Bay,664040,lowebr01
745,Josh Lowe,Tampa Bay,666139,lowejo01
746,Nathaniel Lowe,Texas,663993,lowena01
747,Jed Lowrie,Oakland,476704,lowrije01
748,Joey Lucchesi,New York,664192,lucchjo01
749,Marco Luciano,San Francisco,682617,luciama01
750,Jonathan Lucroy,"Atlanta,Washington",518960,lucrojo01
751,Seth Lugo,New York,607625,lugose01
752,Nathan Lukes,Toronto,664770,lukesna01
753,Jordan Luplow,"Arizona,Cleveland,Minnesota,Tampa Bay,Toronto",656669,luplojo01
755,Gavin Lux,Los Angeles,666158,luxga01
756,Jes\xc3\xbas Luzardo,"Miami,Oakland",666200,luzarje01
757,Jordan Lyles,Texas,543475,lylesjo01
758,Lance Lynn,Chicago,458681,lynnla01
759,Dixon Machado,San Francisco,553988,machadi01
760,Manny Machado,San Diego,592518,machama01
761,Vimael Mach\xc3\xadn,Oakland,605353,machivi01
762,David MacKinnon,"Los Angeles,Oakland",676950,mackida01
763,Lu\xc3\xads Madero,Miami,650347,maderlu01
764,Nick Madrigal,Chicago,663611,madrini01
765,Bligh Madris,"Houston,Pittsburgh",676632,madribl01
766,Kenta Maeda,Minnesota,628317,maedake01
767,Drew Maggi,Pittsburgh,543482,maggidr01
768,Tyler Mahle,Cincinnati,641816,mahlety01
769,Luke Maile,"Cincinnati,Cleveland,Milwaukee",571912,mailelu01
770,Mart\xc3\xadn Maldonado,"Chicago,Houston",455117,maldoma01
771,Sean Manaea,Oakland,640455,manaese01
772,Trey Mancini,"Baltimore,Chicago,Houston",641820,mancitr01
773,Matt Manning,Detroit,666159,mannima02
774,Alek Manoah,Toronto,666201,manoaal01
775,Kyle Manzardo,Cleveland,700932,manzaky01
776,Tucupita Marcano,"Pittsburgh,San Diego",672779,marcatu01
777,Rafael March\xc3\xa1n,Philadelphia,665561,marchra01
778,Manuel Margot,"Minnesota,Tampa Bay",622534,margoma01
779,Jake Marisnick,"Chicago,Detroit,Los Angeles,Pittsburgh,San Diego",545350,marisja01
781,Cade Marlowe,Seattle,687799,marloca01
782,Jos\xc3\xa9 Marmolejos,Seattle,592530,marmojo01
783,Germ\xc3\xa1n M\xc3\xa1rquez,Colorado,608566,marquge01
784,Deven Marrero,"Miami,New York",571918,marrede01
785,Brandon Marsh,"Los Angeles,Philadelphia",669016,marshbr02
786,Ketel Marte,Arizona,606466,marteke01
787,Luis Mart\xc3\xa9,Miami,606336,martelu02
788,Noelvi Marte,Cincinnati,682622,marteno01
789,Starling Marte,"Miami,New York,Oakland",516782,martest01
790,Austin Martin,Minnesota,668885,martiau01
791,Corbin Martin,Arizona,656686,martico02
792,Jason Martin,Texas,641829,martija03
793,Richie Martin,Baltimore,621006,martiri01
794,Carlos Mart\xc3\xadnez,St. Louis,593372,martica04
795,J.D. Martinez,"Boston,Los Angeles,New York",502110,martijd02
796,J.P. Mart\xc3\xadnez,Texas,679881,martijp01
797,Nick Martini,"Chicago,Cincinnati",605361,martini02
798,Michael Massey,Kansas City,686681,massemi02
799,Miles Mastrobuoni,"Chicago,Tampa Bay",670156,mastrmi01
800,Jorge Mateo,"Baltimore,San Diego",622761,mateojo01
801,Mark Mathias,"Milwaukee,Pittsburgh,San Francisco,Texas",664029,mathima01
802,Jeff Mathis,Atlanta,425772,mathije01
803,Wyatt Mathisen,Arizona,621500,mathiwy01
804,J.J. Matijevic,Houston,656695,matijjj01
805,Nick Maton,"Detroit,Philadelphia",665155,matonni01
807,Phil Maton,Cleveland,664208,matonph01
808,Luis Matos,San Francisco,682641,matoslu02
809,Steven Matz,Toronto,571927,matzst01
810,Ronny Mauricio,New York,677595,mauriro01
811,Dustin May,Los Angeles,669160,maydu01
812,Cameron Maybin,New York,457727,maybica01
813,Jack Mayfield,"Los Angeles,Seattle",608686,mayfija01
814,Nomar Mazara,"Detroit,San Diego",608577,mazarno01
815,Patrick Mazeika,New York,664850,mazeipa01
816,Ryan McBroom,Kansas City,643436,mcbrory01
817,James McCann,"Baltimore,New York",543510,mccanja02
818,Kyle McCann,Oakland,668832,mccanky01
819,Jake McCarthy,Arizona,664983,mccarja02
820,Darren McCaughan,Seattle,670766,mccauda01
821,Chas McCormick,Houston,676801,mccorch01
822,Mason McCoy,Toronto,669200,mccoyma01
823,Lance McCullers Jr.,Houston,621121,mcculla02
824,Andrew McCutchen,"Milwaukee,Philadelphia,Pittsburgh",457705,mccutan01
825,Mickey McDonald,Oakland,676782,mcdonmi01
826,Scott McGough,Arizona,543518,mcgousc01
827,Kyle McGowin,Washington,641851,mcgowky01
828,Reese McGuire,"Boston,Chicago,Toronto",624512,mcguire01
829,Ryan McKenna,"Baltimore,San Francisco",663630,mckenry01
830,Triston McKenzie,Cleveland,663474,mckentr01
831,Billy McKinney,"Los Angeles,Milwaukee,New York,Oakland",641856,mckinbi01
833,Zach McKinstry,"Chicago,Detroit,Los Angeles",656716,mckinza01
834,Matt McLain,Cincinnati,680574,mclaima01
835,Ryan McMahon,Colorado,641857,mcmahry01
836,Jeff McNeil,New York,643446,mcneije01
837,Curtis Mead,Tampa Bay,678554,meadcu01
838,Austin Meadows,"Detroit,Tampa Bay",640457,meadoau01
839,Parker Meadows,Detroit,678009,meadopa01
840,John Means,Baltimore,607644,meansjo01
841,Nick Mears,Pittsburgh,683232,mearsni01
842,Wade Meckler,San Francisco,685133,mecklwa01
843,Adonis Medina,Philadelphia,658431,medinad01
844,Tylor Megill,New York,656731,megilty01
845,Francisco Mejia,Tampa Bay,642336,mejiafr01
846,Humberto Mej\xc3\xada,Arizona,650668,mejiahu01
847,J.C. Mej\xc3\xada,Cleveland,650496,mejiaje02
848,Mark Melancon,San Diego,453343,melanma01
849,MJ Melendez,Kansas City,669004,melenmj01
850,Danny Mendick,"Chicago,New York",664901,mendida01
851,Joey Meneses,Washington,608841,menesjo01
852,\xc3\x93scar Mercado,"Cleveland,Philadelphia,St. Louis",640458,mercaos01
853,Yerm\xc3\xadn Mercedes,"Chicago,San Francisco",606213,merceye01
854,Jordy Mercer,Washington,474568,mercejo03
855,Whit Merrifield,"Kansas City,Philadelphia,Toronto",593160,merriwh01
856,Jackson Merrill,San Diego,701538,merrija01
857,Matt Mervis,Chicago,670223,mervima01
859,Jake Meyers,Houston,676694,meyerja02
860,Miles Mikolas,St. Louis,571945,mikolmi01
861,Wade Miley,Cincinnati,489119,mileywa01
862,Drew Millas,Washington,686452,milladr01
863,Brad Miller,"Philadelphia,Texas",543543,millebr02
864,Brian Miller,Miami,675649,millebr03
865,Owen Miller,"Cleveland,Milwaukee",680911,milleow01
866,Shelby Miller,"Los Angeles,Pittsburgh",571946,millesh01
867,Alec Mills,Chicago,621219,millsal02
868,Hoby Milner,Milwaukee,571948,milneho01
869,Mike Minor,Kansas City,501985,minormi01
870,A.J. Minter,Atlanta,621345,minteaj01
871,Jos\xc3\xa9 Miranda,Minnesota,669304,miranjo01
872,Calvin Mitchell,Pittsburgh,668751,mitchca01
873,Garrett Mitchell,Milwaukee,669003,mitchga01
874,Casey Mize,Detroit,663554,mizeca01
875,Yadier Molina,St. Louis,425877,molinya01
876,Andruw Monasterio,Milwaukee,655316,monasan01
877,Yo\xc3\xa1n Moncada,Chicago,660162,moncayo01
878,Adalberto Mondes\xc3\xad,Kansas City,609275,mondera02
879,Nate Mondou,Oakland,670148,mondona01
880,Mickey Moniak,"Los Angeles,Philadelphia",666160,moniami01
881,Frankie Montas,Oakland,593423,montafr02
882,Elehuris Montero,Colorado,660707,monteel01
883,Coco Montes,Colorado,663796,monteco01
885,Jordan Montgomery,New York,656756,montgjo01
886,Dylan Moore,Seattle,664238,mooredy01
887,Matt Moore,Philadelphia,519043,moorema02
888,Colin Moran,"Cincinnati,Pittsburgh",592567,moranco01
889,Adri\xc3\xa1n Morej\xc3\xb3n,San Diego,670970,morejad01
890,Christopher Morel,Chicago,666624,morelch01
891,Mitch Moreland,Oakland,519048,morelmi01
892,Gabriel Moreno,"Arizona,Toronto",672515,morenga01
893,Eli Morgan,Cleveland,669212,morgael01
894,Shawn Morimando,Miami,596049,morimsh01
895,Max Moroff,St. Louis,621559,morofma01
896,Charlie Morton,Atlanta,450203,mortoch02
897,Taylor Motter,"Boston,Cincinnati,Colorado,St. Louis",600301,motteta01
898,Ryan Mountcastle,Baltimore,663624,mountry01
899,Mike Moustakas,"Cincinnati,Colorado,Los Angeles",519058,moustmi01
900,Kyle Muller,Atlanta,666205,mulleky01
901,Cedric Mullins,Baltimore,656775,mullice01
902,Max Muncy,Los Angeles,571970,muncyma01
903,Yairo Mu\xc3\xb1oz,"Boston,Philadelphia",622168,munozya01
904,Patrick Murphy,Washington,641907,murphpa02
905,Sean Murphy,"Atlanta,Oakland",669221,murphse01
906,Tom Murphy,"San Francisco,Seattle",608596,murphto04
907,Joe Musgrove,San Diego,605397,musgrjo01
908,S\xc3\xadmon Muzziotti,Philadelphia,665922,muzzisi01
909,Dane Myers,Miami,667472,myersda01
911,Wil Myers,"Cincinnati,San Diego",571976,myerswi01
912,Tommy Nance,Chicago,667297,nanceto01
913,Tyler Naquin,"Chicago,Cincinnati,New York",571980,naquity01
914,Omar Narv\xc3\xa1ez,"Milwaukee,New York",553882,narvaom01
915,Packy Naughton,Los Angeles,676050,naughpa01
916,Bo Naylor,Cleveland,666310,naylobo01
917,Josh Naylor,Cleveland,647304,naylojo01
918,Nick Neidert,Miami,663734,neideni01
919,Jimmy Nelson,Los Angeles,519076,nelsoji02
920,H\xc3\xa9ctor Neris,Philadelphia,593576,nerishe01
921,Zach Neto,Los Angeles,687263,netoza01
922,Sheldon Neuse,"Los Angeles,Oakland",641914,neusesh01
923,Tyler Nevin,"Baltimore,Detroit,Oakland",663527,nevinty01
924,Sean Newcomb,Atlanta,656794,newcose01
925,Kevin Newman,"Arizona,Cincinnati,Pittsburgh",621028,newmake01
926,Tom\xc3\xa1s Nido,New York,621512,nidoto01
927,Brandon Nimmo,New York,607043,nimmobr01
928,Ryan Noda,Oakland,676116,nodary01
929,Stephen Nogosek,New York,668665,nogosst01
930,John Nogowski,"Pittsburgh,St. Louis",596056,nogowjo01
931,Aaron Nola,Philadelphia,605400,nolaaa01
932,Austin Nola,San Diego,543592,nolaau01
933,Sean Nolin,Washington,543594,nolinse01
934,Lars Nootbaar,St. Louis,663457,nootbla01
935,Daniel Norris,Milwaukee,596057,norrida01
937,Jacob Nottingham,"Milwaukee,Seattle",641924,nottija01
938,Dom Nu\xc3\xb1ez,Colorado,624513,nunezdo01
939,Nasim Nu\xc3\xb1ez,Washington,683083,nunezna01
940,Renato N\xc3\xba\xc3\xb1ez,Detroit,600524,nunezre01
941,Brian O\'Grady,San Diego,657434,ogradbr01
942,Ryan O\'Hearn,"Baltimore,Kansas City",656811,ohearry01
943,Logan O\'Hoppe,Los Angeles,681351,ohopplo01
944,Brian O\'Keefe,Seattle,657247,okeefbr01
945,Tyler O\'Neill,"Boston,St. Louis",641933,oneilty01
946,Bailey Ober,Minnesota,641927,oberba01
947,Joseph Odom,Tampa Bay,641929,odomjo01
948,Rougned Odor,"Baltimore,New York,San Diego",596059,odorro01
949,Jake Odorizzi,Houston,543606,odorija01
950,Shohei Ohtani,Los Angeles,660271,ohtansh01
951,Steven Okert,Miami,595345,okertst01
952,Chris Okey,"Cincinnati,Los Angeles",608360,okeych01
953,Jared Oliva,Pittsburgh,666931,olivaja01
954,Edward Olivares,"Kansas City,Pittsburgh",658668,olivaed02
955,Matt Olson,"Atlanta,Oakland",621566,olsonma02
956,Jonathan Ornelas,Texas,680716,orneljo01
957,Rafael Ortega,"Chicago,New York",542364,ortegra01
958,Joey Ortiz,"Baltimore,Milwaukee",687401,ortizjo06
959,Corey Oswalt,New York,621261,oswalco01
960,James Outman,Los Angeles,681546,outmaja01
961,Connor Overton,Pittsburgh,656818,overtco01
963,Johan Oviedo,St. Louis,670912,oviedjo01
964,Hunter Owen,Pittsburgh,670462,owenhu01
965,Chris Owings,"Baltimore,Colorado,Pittsburgh",572008,owingch01
966,Marcell Ozuna,Atlanta,542303,ozunama01
967,Cristian Pache,"Atlanta,Oakland,Philadelphia",665506,pachecr01
968,Chris Paddack,San Diego,663978,paddach01
969,Kevin Padlo,"Los Angeles,Pittsburgh,San Francisco,Seattle,Tampa Bay",656821,padloke01
970,Emilio Pag\xc3\xa1n,San Diego,641941,paganem01
971,Andy Pages,Los Angeles,681624,pagesan01
972,Pedro Pag\xc3\xa9s,St. Louis,686780,pagespe02
973,Jermaine Palacios,Minnesota,650339,palacje01
974,Joshua Palacios,"Pittsburgh,Toronto,Washington",641943,palacjo01
975,Richie Palacios,"Cleveland,St. Louis,Tampa Bay",680700,palacri01
976,Joe Panik,"Miami,Toronto",605412,panikjo01
977,Michael Papierski,"Cincinnati,San Francisco",657709,papiemi01
978,Isaac Paredes,"Detroit,Tampa Bay",670623,paredis01
979,Kyren Paris,Los Angeles,677347,parisky01
980,Hoy Park,"New York,Pittsburgh",660829,parkho01
981,Gerardo Parra,Washington,467827,parrage01
982,Vinnie Pasquantino,Kansas City,686469,pasquvi01
983,Graham Pauley,San Diego,688363,paulegr01
984,Tyler Payne,Chicago,665066,paynety01
985,Mark Payton,"Chicago,Cincinnati",592622,paytoma01
986,Matt Peacock,Arizona,676840,peacoma01
987,Joc Pederson,"Arizona,Atlanta,Chicago,San Francisco",592626,pederjo01
989,Liover Peguero,Pittsburgh,678894,pegueli01
990,Jeremy Pe\xc3\xb1a,Houston,665161,penaje02
991,David Peralta,"Arizona,Los Angeles,San Diego,Tampa Bay",444482,peralda01
992,Freddy Peralta,Milwaukee,642547,peralfr01
993,Wily Peralta,Detroit,503449,peralwi01
994,Jos\xc3\xa9 Peraza,New York,606299,perazjo01
995,Oswald Peraza,New York,672724,perazos02
996,Geraldo Perdomo,Arizona,672695,perdoge01
997,Jhonny Pereda,Miami,640902,peredjh01
998,Everson Pereira,New York,677592,pereiev01
999,Carlos P\xc3\xa9rez,Oakland,542208,perezca02
1000,Carlos P\xc3\xa9rez,Chicago,656024,perezca03
1001,Cionel P\xc3\xa9rez,Cincinnati,672335,perezci01
1002,Hern\xc3\xa1n P\xc3\xa9rez,Washington,541650,perezhe01
1003,Joe Perez,Houston,669309,perezjo02
1004,Mart\xc3\xadn P\xc3\xa9rez,Boston,527048,perezma02
1005,Michael P\xc3\xa9rez,"New York,Pittsburgh",605421,perezmi03
1006,Roberto P\xc3\xa9rez,"Cleveland,Pittsburgh,San Francisco",547379,perezro02
1007,Salvador Perez,Kansas City,521692,perezsa02
1008,Wenceel P\xc3\xa9rez,Detroit,672761,perezwe01
